date,year,doy,explo,PAR
2006-08-22,2006,234,SCH,3.188
2006-08-22,2006,234,HAI,2.27
2006-08-22,2006,234,ALB,7.746
2006-08-23,2006,235,SCH,4.159
2006-08-23,2006,235,HAI,7.693
2006-08-23,2006,235,ALB,7.893
2006-08-24,2006,236,SCH,6.065
2006-08-24,2006,236,HAI,8.24
2006-08-24,2006,236,ALB,6.163
2006-08-25,2006,237,SCH,1.717
2006-08-25,2006,237,HAI,4.433
2006-08-25,2006,237,ALB,1.946
2006-08-26,2006,238,SCH,7.278
2006-08-26,2006,238,HAI,5.217
2006-08-26,2006,238,ALB,7.465
2006-08-27,2006,239,SCH,3.264
2006-08-27,2006,239,HAI,3.26
2006-08-27,2006,239,ALB,7.311
2006-08-28,2006,240,SCH,6.891
2006-08-28,2006,240,HAI,4.26
2006-08-28,2006,240,ALB,3.044
2006-08-29,2006,241,SCH,2.347
2006-08-29,2006,241,HAI,8.602
2006-08-29,2006,241,ALB,4.151
2006-08-30,2006,242,SCH,1.84
2006-08-30,2006,242,HAI,6.741
2006-08-30,2006,242,ALB,3.845
2006-08-31,2006,243,SCH,4.168
2006-08-31,2006,243,HAI,6.576
2006-08-31,2006,243,ALB,7.699
2006-09-01,2006,244,SCH,1.875
2006-09-01,2006,244,HAI,7.31
2006-09-01,2006,244,ALB,9.798
2006-09-02,2006,245,SCH,5.923
2006-09-02,2006,245,HAI,6.594
2006-09-02,2006,245,ALB,6.849
2006-09-03,2006,246,SCH,2.439
2006-09-03,2006,246,HAI,1.303
2006-09-03,2006,246,ALB,3.223
2006-09-04,2006,247,SCH,3.726
2006-09-04,2006,247,HAI,6.485
2006-09-04,2006,247,ALB,4.783
2006-09-05,2006,248,SCH,7.347
2006-09-05,2006,248,HAI,4.985
2006-09-05,2006,248,ALB,8.872
2006-09-06,2006,249,SCH,2.403
2006-09-06,2006,249,HAI,7.493
2006-09-06,2006,249,ALB,6.254
2006-09-07,2006,250,SCH,4.593
2006-09-07,2006,250,HAI,7.404
2006-09-07,2006,250,ALB,9.462
2006-09-08,2006,251,SCH,6.495
2006-09-08,2006,251,HAI,6.794
2006-09-08,2006,251,ALB,9.008
2006-09-09,2006,252,SCH,3.129
2006-09-09,2006,252,HAI,8.458
2006-09-09,2006,252,ALB,9.096
2006-09-10,2006,253,SCH,7.756
2006-09-10,2006,253,HAI,8.223
2006-09-10,2006,253,ALB,7.758
2006-09-11,2006,254,SCH,7.974
2006-09-11,2006,254,HAI,8.276
2006-09-11,2006,254,ALB,8.706
2006-09-12,2006,255,SCH,6.826
2006-09-12,2006,255,HAI,8.341
2006-09-12,2006,255,ALB,8.867
2006-09-13,2006,256,SCH,7.775
2006-09-13,2006,256,HAI,7.996
2006-09-13,2006,256,ALB,7.838
2006-09-14,2006,257,SCH,7.764
2006-09-14,2006,257,HAI,8.084
2006-09-14,2006,257,ALB,4.969
2006-09-15,2006,258,SCH,7.125
2006-09-15,2006,258,HAI,6.83
2006-09-15,2006,258,ALB,2.025
2006-09-16,2006,259,SCH,6.346
2006-09-16,2006,259,HAI,7.354
2006-09-16,2006,259,ALB,4.801
2006-09-17,2006,260,SCH,4.367
2006-09-17,2006,260,HAI,7.019
2006-09-17,2006,260,ALB,2.423
2006-09-18,2006,261,SCH,6.641
2006-09-18,2006,261,HAI,3.519
2006-09-18,2006,261,ALB,2.524
2006-09-19,2006,262,SCH,2.716
2006-09-19,2006,262,HAI,4.99
2006-09-19,2006,262,ALB,4.132
2006-09-20,2006,263,SCH,5.556
2006-09-20,2006,263,HAI,5.533
2006-09-20,2006,263,ALB,5.642
2006-09-21,2006,264,SCH,6.921
2006-09-21,2006,264,HAI,7.458
2006-09-21,2006,264,ALB,8.155
2006-09-22,2006,265,SCH,6.898
2006-09-22,2006,265,HAI,7.246
2006-09-22,2006,265,ALB,7.74
2006-09-23,2006,266,SCH,7.038
2006-09-23,2006,266,HAI,7.117
2006-09-23,2006,266,ALB,7.406
2006-09-24,2006,267,SCH,6.65
2006-09-24,2006,267,HAI,7.103
2006-09-24,2006,267,ALB,7.392
2006-09-25,2006,268,SCH,6.49
2006-09-25,2006,268,HAI,6.018
2006-09-25,2006,268,ALB,3.565
2006-09-26,2006,269,SCH,5.929
2006-09-26,2006,269,HAI,1.286
2006-09-26,2006,269,ALB,1.04
2006-09-27,2006,270,SCH,1.26
2006-09-27,2006,270,HAI,3.771
2006-09-27,2006,270,ALB,2.997
2006-09-28,2006,271,SCH,4.091
2006-09-28,2006,271,HAI,3.818
2006-09-28,2006,271,ALB,2.461
2006-09-29,2006,272,SCH,5.993
2006-09-29,2006,272,HAI,5.525
2006-09-29,2006,272,ALB,5.906
2006-09-30,2006,273,SCH,5.507
2006-09-30,2006,273,HAI,4.143
2006-09-30,2006,273,ALB,4.455
2006-10-01,2006,274,SCH,4.88
2006-10-01,2006,274,HAI,4.159
2006-10-01,2006,274,ALB,3.09
2006-10-02,2006,275,SCH,4.65
2006-10-02,2006,275,HAI,0.874
2006-10-02,2006,275,ALB,2.479
2006-10-03,2006,276,SCH,3.164
2006-10-03,2006,276,HAI,1.244
2006-10-03,2006,276,ALB,0.744
2006-10-04,2006,277,SCH,0.883
2006-10-04,2006,277,HAI,1.425
2006-10-04,2006,277,ALB,3.606
2006-10-05,2006,278,SCH,3.602
2006-10-05,2006,278,HAI,3.475
2006-10-05,2006,278,ALB,4.04
2006-10-06,2006,279,SCH,2.024
2006-10-06,2006,279,HAI,2.475
2006-10-06,2006,279,ALB,2.643
2006-10-07,2006,280,SCH,1.373
2006-10-07,2006,280,HAI,1.539
2006-10-07,2006,280,ALB,4.928
2006-10-08,2006,281,SCH,2.537
2006-10-08,2006,281,HAI,5.652
2006-10-08,2006,281,ALB,6.32
2006-10-09,2006,282,SCH,5.308
2006-10-09,2006,282,HAI,4.098
2006-10-09,2006,282,ALB,6.274
2006-10-10,2006,283,SCH,4.257
2006-10-10,2006,283,HAI,3.884
2006-10-10,2006,283,ALB,5.772
2006-10-11,2006,284,SCH,4.016
2006-10-11,2006,284,HAI,4.726
2006-10-11,2006,284,ALB,5.964
2006-10-12,2006,285,SCH,4.318
2006-10-12,2006,285,HAI,4.414
2006-10-12,2006,285,ALB,5.369
2006-10-13,2006,286,SCH,1.402
2006-10-13,2006,286,HAI,1.475
2006-10-13,2006,286,ALB,2.499
2006-10-14,2006,287,SCH,0.392
2006-10-14,2006,287,HAI,0.71
2006-10-14,2006,287,ALB,2.635
2006-10-15,2006,288,SCH,1.726
2006-10-15,2006,288,HAI,1.274
2006-10-15,2006,288,ALB,2.873
2006-10-16,2006,289,SCH,2.549
2006-10-16,2006,289,HAI,3.332
2006-10-16,2006,289,ALB,5.11
2006-10-17,2006,290,SCH,4.046
2006-10-17,2006,290,HAI,4.33
2006-10-17,2006,290,ALB,4.648
2006-10-18,2006,291,SCH,3.652
2006-10-18,2006,291,HAI,1.618
2006-10-18,2006,291,ALB,3.958
2006-10-19,2006,292,SCH,1.319
2006-10-19,2006,292,HAI,2.793
2006-10-19,2006,292,ALB,4.51
2006-10-20,2006,293,SCH,0.555
2006-10-20,2006,293,HAI,2.016
2006-10-20,2006,293,ALB,4.828
2006-10-21,2006,294,SCH,1.772
2006-10-21,2006,294,HAI,1.351
2006-10-21,2006,294,ALB,1.153
2006-10-22,2006,295,SCH,3.363
2006-10-22,2006,295,HAI,2.23
2006-10-22,2006,295,ALB,3.837
2006-10-23,2006,296,SCH,2.198
2006-10-23,2006,296,HAI,0.5
2006-10-23,2006,296,ALB,0.721
2006-10-24,2006,297,SCH,3.206
2006-10-24,2006,297,HAI,1.111
2006-10-24,2006,297,ALB,2.575
2006-10-25,2006,298,SCH,2.475
2006-10-25,2006,298,HAI,2.776
2006-10-25,2006,298,ALB,2.867
2006-10-26,2006,299,SCH,2.139
2006-10-26,2006,299,HAI,3.523
2006-10-26,2006,299,ALB,4.412
2006-10-27,2006,300,SCH,1.635
2006-10-27,2006,300,HAI,2.327
2006-10-27,2006,300,ALB,1.482
2006-10-28,2006,301,SCH,0.892
2006-10-28,2006,301,HAI,0.294
2006-10-28,2006,301,ALB,1.146
2006-10-29,2006,302,SCH,0.988
2006-10-29,2006,302,HAI,1.935
2006-10-29,2006,302,ALB,0.467
2006-10-30,2006,303,SCH,0.633
2006-10-30,2006,303,HAI,1.154
2006-10-30,2006,303,ALB,3.094
2006-10-31,2006,304,SCH,1.52
2006-10-31,2006,304,HAI,1.816
2006-10-31,2006,304,ALB,1.972
2006-11-01,2006,305,SCH,0.824
2006-11-01,2006,305,HAI,0.527
2006-11-01,2006,305,ALB,2.788
2006-11-02,2006,306,SCH,2.893
2006-11-02,2006,306,HAI,0.697
2006-11-02,2006,306,ALB,1.86
2006-11-03,2006,307,SCH,2.863
2006-11-03,2006,307,HAI,3.263
2006-11-03,2006,307,ALB,1.969
2006-11-04,2006,308,SCH,0.874
2006-11-04,2006,308,HAI,0.716
2006-11-04,2006,308,ALB,0.854
2006-11-05,2006,309,SCH,0.235
2006-11-05,2006,309,HAI,0.32
2006-11-05,2006,309,ALB,1.425
2006-11-06,2006,310,SCH,0.567
2006-11-06,2006,310,HAI,0.613
2006-11-06,2006,310,ALB,1.895
2006-11-07,2006,311,SCH,1.464
2006-11-07,2006,311,HAI,2.998
2006-11-07,2006,311,ALB,3.632
2006-11-08,2006,312,SCH,2.353
2006-11-08,2006,312,HAI,2.875
2006-11-08,2006,312,ALB,1.899
2006-11-09,2006,313,SCH,1.186
2006-11-09,2006,313,HAI,2.617
2006-11-09,2006,313,ALB,0.444
2006-11-10,2006,314,SCH,1.576
2006-11-10,2006,314,HAI,1.484
2006-11-10,2006,314,ALB,3.168
2006-11-11,2006,315,SCH,0.333
2006-11-11,2006,315,HAI,0.355
2006-11-11,2006,315,ALB,0.515
2006-11-12,2006,316,SCH,0.614
2006-11-12,2006,316,HAI,0.967
2006-11-12,2006,316,ALB,0.825
2006-11-13,2006,317,SCH,0.482
2006-11-13,2006,317,HAI,0.21
2006-11-13,2006,317,ALB,1.218
2006-11-14,2006,318,SCH,0.989
2006-11-14,2006,318,HAI,0.9
2006-11-14,2006,318,ALB,0.917
2006-11-15,2006,319,SCH,1.266
2006-11-15,2006,319,HAI,2.353
2006-11-15,2006,319,ALB,3.238
2006-11-16,2006,320,SCH,2.005
2006-11-16,2006,320,HAI,2.54
2006-11-16,2006,320,ALB,3.139
2006-11-17,2006,321,SCH,1.801
2006-11-17,2006,321,HAI,1.437
2006-11-17,2006,321,ALB,0.764
2006-11-18,2006,322,SCH,0.471
2006-11-18,2006,322,HAI,1.946
2006-11-18,2006,322,ALB,2.842
2006-11-19,2006,323,SCH,1.019
2006-11-19,2006,323,HAI,0.646
2006-11-19,2006,323,ALB,0.695
2006-11-20,2006,324,SCH,1.44
2006-11-20,2006,324,HAI,1.158
2006-11-20,2006,324,ALB,2.492
2006-11-21,2006,325,SCH,0.356
2006-11-21,2006,325,HAI,0.397
2006-11-21,2006,325,ALB,0.442
2006-11-22,2006,326,SCH,0.822
2006-11-22,2006,326,HAI,0.749
2006-11-22,2006,326,ALB,1.187
2006-11-23,2006,327,SCH,0.469
2006-11-23,2006,327,HAI,0.245
2006-11-23,2006,327,ALB,0.792
2006-11-24,2006,328,SCH,1.36
2006-11-24,2006,328,HAI,0.805
2006-11-24,2006,328,ALB,2.248
2006-11-25,2006,329,SCH,0.491
2006-11-25,2006,329,HAI,0.348
2006-11-25,2006,329,ALB,0.904
2006-11-26,2006,330,SCH,0.691
2006-11-26,2006,330,HAI,0.944
2006-11-26,2006,330,ALB,2.196
2006-11-27,2006,331,SCH,1.371
2006-11-27,2006,331,HAI,1.9
2006-11-27,2006,331,ALB,2.325
2006-11-28,2006,332,SCH,1.24
2006-11-28,2006,332,HAI,1.538
2006-11-28,2006,332,ALB,1.481
2006-11-29,2006,333,SCH,0.407
2006-11-29,2006,333,HAI,0.399
2006-11-29,2006,333,ALB,0.178
2006-11-30,2006,334,SCH,0.729
2006-11-30,2006,334,HAI,2.011
2006-11-30,2006,334,ALB,0.489
2006-12-01,2006,335,SCH,1.249
2006-12-01,2006,335,HAI,0.972
2006-12-01,2006,335,ALB,0.995
2006-12-02,2006,336,SCH,1.397
2006-12-02,2006,336,HAI,0.546
2006-12-02,2006,336,ALB,2.304
2006-12-03,2006,337,SCH,1.414
2006-12-03,2006,337,HAI,1.82
2006-12-03,2006,337,ALB,2.588
2006-12-04,2006,338,SCH,0.536
2006-12-04,2006,338,HAI,0.374
2006-12-04,2006,338,ALB,0.812
2006-12-05,2006,339,SCH,0.751
2006-12-05,2006,339,HAI,0.665
2006-12-05,2006,339,ALB,1.085
2006-12-06,2006,340,SCH,0.359
2006-12-06,2006,340,HAI,0.312
2006-12-06,2006,340,ALB,0.495
2006-12-07,2006,341,SCH,1.2
2006-12-07,2006,341,HAI,1.029
2006-12-07,2006,341,ALB,2.139
2006-12-08,2006,342,SCH,1.376
2006-12-08,2006,342,HAI,0.15
2006-12-08,2006,342,ALB,0.798
2006-12-09,2006,343,SCH,0.372
2006-12-09,2006,343,HAI,0.529
2006-12-09,2006,343,ALB,0.209
2006-12-10,2006,344,SCH,1.366
2006-12-10,2006,344,HAI,1.457
2006-12-10,2006,344,ALB,1.108
2006-12-11,2006,345,SCH,0.638
2006-12-11,2006,345,HAI,0.359
2006-12-11,2006,345,ALB,0.57
2006-12-12,2006,346,SCH,0.719
2006-12-12,2006,346,HAI,1.521
2006-12-12,2006,346,ALB,1.292
2006-12-13,2006,347,SCH,0.263
2006-12-13,2006,347,HAI,0.211
2006-12-13,2006,347,ALB,2.079
2006-12-14,2006,348,SCH,0.081
2006-12-14,2006,348,HAI,1.001
2006-12-14,2006,348,ALB,2.257
2006-12-15,2006,349,SCH,1.173
2006-12-15,2006,349,HAI,1.708
2006-12-15,2006,349,ALB,2.378
2006-12-16,2006,350,SCH,0.671
2006-12-16,2006,350,HAI,0.352
2006-12-16,2006,350,ALB,2.066
2006-12-17,2006,351,SCH,0.247
2006-12-17,2006,351,HAI,0.785
2006-12-17,2006,351,ALB,0.677
2006-12-18,2006,352,SCH,0.525
2006-12-18,2006,352,HAI,0.712
2006-12-18,2006,352,ALB,0.507
2006-12-19,2006,353,SCH,1.211
2006-12-19,2006,353,HAI,0.76
2006-12-19,2006,353,ALB,0.916
2006-12-20,2006,354,SCH,0.21
2006-12-20,2006,354,HAI,0.266
2006-12-20,2006,354,ALB,2.114
2006-12-21,2006,355,SCH,0.456
2006-12-21,2006,355,HAI,0.904
2006-12-21,2006,355,ALB,1.275
2006-12-22,2006,356,SCH,0.234
2006-12-22,2006,356,HAI,0.257
2006-12-22,2006,356,ALB,2.125
2006-12-23,2006,357,SCH,0.251
2006-12-23,2006,357,HAI,0.3
2006-12-23,2006,357,ALB,2.227
2006-12-24,2006,358,SCH,0.236
2006-12-24,2006,358,HAI,1.013
2006-12-24,2006,358,ALB,1.426
2006-12-25,2006,359,SCH,0.993
2006-12-25,2006,359,HAI,0.495
2006-12-25,2006,359,ALB,2.255
2006-12-26,2006,360,SCH,0.328
2006-12-26,2006,360,HAI,1.486
2006-12-26,2006,360,ALB,0.739
2006-12-27,2006,361,SCH,0.173
2006-12-27,2006,361,HAI,1.77
2006-12-27,2006,361,ALB,2.179
2006-12-28,2006,362,SCH,0.112
2006-12-28,2006,362,HAI,0.116
2006-12-28,2006,362,ALB,2.212
2006-12-29,2006,363,SCH,0.34
2006-12-29,2006,363,HAI,0.625
2006-12-29,2006,363,ALB,2.319
2006-12-30,2006,364,SCH,0.599
2006-12-30,2006,364,HAI,0.312
2006-12-30,2006,364,ALB,1.111
2006-12-31,2006,365,SCH,0.501
2006-12-31,2006,365,HAI,0.423
2006-12-31,2006,365,ALB,1.28
2007-01-01,2007,1,SCH,1.003
2007-01-01,2007,1,HAI,0.334
2007-01-01,2007,1,ALB,0.839
2007-01-02,2007,2,SCH,0.273
2007-01-02,2007,2,HAI,0.493
2007-01-02,2007,2,ALB,0.48
2007-01-03,2007,3,SCH,0.457
2007-01-03,2007,3,HAI,0.847
2007-01-03,2007,3,ALB,0.538
2007-01-04,2007,4,SCH,0.116
2007-01-04,2007,4,HAI,0.229
2007-01-04,2007,4,ALB,0.563
2007-01-05,2007,5,SCH,1.019
2007-01-05,2007,5,HAI,0.378
2007-01-05,2007,5,ALB,0.454
2007-01-06,2007,6,SCH,0.238
2007-01-06,2007,6,HAI,0.56
2007-01-06,2007,6,ALB,1.139
2007-01-07,2007,7,SCH,0.611
2007-01-07,2007,7,HAI,1.016
2007-01-07,2007,7,ALB,2.104
2007-01-08,2007,8,SCH,1.157
2007-01-08,2007,8,HAI,0.631
2007-01-08,2007,8,ALB,1.094
2007-01-09,2007,9,SCH,0.399
2007-01-09,2007,9,HAI,0.302
2007-01-09,2007,9,ALB,0.291
2007-01-10,2007,10,SCH,0.48
2007-01-10,2007,10,HAI,1.025
2007-01-10,2007,10,ALB,1.984
2007-01-11,2007,11,SCH,0.155
2007-01-11,2007,11,HAI,0.276
2007-01-11,2007,11,ALB,1.089
2007-01-12,2007,12,SCH,0.823
2007-01-12,2007,12,HAI,1.315
2007-01-12,2007,12,ALB,1.271
2007-01-13,2007,13,SCH,0.576
2007-01-13,2007,13,HAI,0.357
2007-01-13,2007,13,ALB,1.971
2007-01-14,2007,14,SCH,0.788
2007-01-14,2007,14,HAI,1.187
2007-01-14,2007,14,ALB,2.019
2007-01-15,2007,15,SCH,1.685
2007-01-15,2007,15,HAI,2.143
2007-01-15,2007,15,ALB,2.577
2007-01-16,2007,16,SCH,0.846
2007-01-16,2007,16,HAI,0.619
2007-01-16,2007,16,ALB,0.678
2007-01-17,2007,17,SCH,0.628
2007-01-17,2007,17,HAI,0.214
2007-01-17,2007,17,ALB,1.122
2007-01-18,2007,18,SCH,0.129
2007-01-18,2007,18,HAI,0.161
2007-01-18,2007,18,ALB,0.205
2007-01-19,2007,19,SCH,0.682
2007-01-19,2007,19,HAI,2.194
2007-01-19,2007,19,ALB,0.985
2007-01-20,2007,20,SCH,0.823
2007-01-20,2007,20,HAI,0.709
2007-01-20,2007,20,ALB,1.242
2007-01-21,2007,21,SCH,0.934
2007-01-21,2007,21,HAI,1.127
2007-01-21,2007,21,ALB,2.783
2007-01-22,2007,22,SCH,0.34
2007-01-22,2007,22,HAI,1.402
2007-01-22,2007,22,ALB,1.131
2007-01-23,2007,23,SCH,2.145
2007-01-23,2007,23,HAI,1.62
2007-01-23,2007,23,ALB,0.649
2007-01-24,2007,24,SCH,1.251
2007-01-24,2007,24,HAI,0.733
2007-01-24,2007,24,ALB,0.611
2007-01-25,2007,25,SCH,1.198
2007-01-25,2007,25,HAI,1.721
2007-01-25,2007,25,ALB,1.134
2007-01-26,2007,26,SCH,0.215
2007-01-26,2007,26,HAI,0.842
2007-01-26,2007,26,ALB,1.403
2007-01-27,2007,27,SCH,0.96
2007-01-27,2007,27,HAI,0.466
2007-01-27,2007,27,ALB,0.55
2007-01-28,2007,28,SCH,0.223
2007-01-28,2007,28,HAI,0.381
2007-01-28,2007,28,ALB,0.744
2007-01-29,2007,29,SCH,1.796
2007-01-29,2007,29,HAI,0.767
2007-01-29,2007,29,ALB,0.772
2007-01-30,2007,30,SCH,0.754
2007-01-30,2007,30,HAI,0.55
2007-01-30,2007,30,ALB,1.037
2007-01-31,2007,31,SCH,0.536
2007-01-31,2007,31,HAI,2.761
2007-01-31,2007,31,ALB,0.927
2007-02-01,2007,32,SCH,1.41
2007-02-01,2007,32,HAI,1.728
2007-02-01,2007,32,ALB,0.475
2007-02-02,2007,33,SCH,0.371
2007-02-02,2007,33,HAI,1.147
2007-02-02,2007,33,ALB,1.609
2007-02-03,2007,34,SCH,2.517
2007-02-03,2007,34,HAI,0.814
2007-02-03,2007,34,ALB,2.563
2007-02-04,2007,35,SCH,0.731
2007-02-04,2007,35,HAI,1.239
2007-02-04,2007,35,ALB,3.46
2007-02-05,2007,36,SCH,0.428
2007-02-05,2007,36,HAI,0.705
2007-02-05,2007,36,ALB,2.032
2007-02-06,2007,37,SCH,0.627
2007-02-06,2007,37,HAI,1.368
2007-02-06,2007,37,ALB,0.671
2007-02-07,2007,38,SCH,2.486
2007-02-07,2007,38,HAI,0.517
2007-02-07,2007,38,ALB,0.88
2007-02-08,2007,39,SCH,0.413
2007-02-08,2007,39,HAI,0.973
2007-02-08,2007,39,ALB,1.348
2007-02-09,2007,40,SCH,0.527
2007-02-09,2007,40,HAI,1.01
2007-02-09,2007,40,ALB,2.658
2007-02-10,2007,41,SCH,1.09
2007-02-10,2007,41,HAI,0.281
2007-02-10,2007,41,ALB,1.771
2007-02-11,2007,42,SCH,0.593
2007-02-11,2007,42,HAI,0.402
2007-02-11,2007,42,ALB,1.277
2007-02-12,2007,43,SCH,1.306
2007-02-12,2007,43,HAI,0.495
2007-02-12,2007,43,ALB,0.658
2007-02-13,2007,44,SCH,1.357
2007-02-13,2007,44,HAI,0.937
2007-02-13,2007,44,ALB,0.806
2007-02-14,2007,45,SCH,0.913
2007-02-14,2007,45,HAI,1.531
2007-02-14,2007,45,ALB,1.246
2007-02-15,2007,46,SCH,0.462
2007-02-15,2007,46,HAI,0.878
2007-02-15,2007,46,ALB,1.623
2007-02-16,2007,47,SCH,0.419
2007-02-16,2007,47,HAI,2.126
2007-02-16,2007,47,ALB,4.416
2007-02-17,2007,48,SCH,2.741
2007-02-17,2007,48,HAI,3.163
2007-02-17,2007,48,ALB,3.047
2007-02-18,2007,49,SCH,3.607
2007-02-18,2007,49,HAI,3.931
2007-02-18,2007,49,ALB,4.615
2007-02-19,2007,50,SCH,0.74
2007-02-19,2007,50,HAI,1.031
2007-02-19,2007,50,ALB,4.275
2007-02-20,2007,51,SCH,2.425
2007-02-20,2007,51,HAI,1.039
2007-02-20,2007,51,ALB,4.643
2007-02-21,2007,52,SCH,1.203
2007-02-21,2007,52,HAI,3.736
2007-02-21,2007,52,ALB,4.839
2007-02-22,2007,53,SCH,0.641
2007-02-22,2007,53,HAI,3.055
2007-02-22,2007,53,ALB,4.129
2007-02-23,2007,54,SCH,1.002
2007-02-23,2007,54,HAI,2.863
2007-02-23,2007,54,ALB,2.731
2007-02-24,2007,55,SCH,3.467
2007-02-24,2007,55,HAI,1.901
2007-02-24,2007,55,ALB,1.98
2007-02-25,2007,56,SCH,2.575
2007-02-25,2007,56,HAI,0.529
2007-02-25,2007,56,ALB,1.124
2007-02-26,2007,57,SCH,1.227
2007-02-26,2007,57,HAI,1.407
2007-02-26,2007,57,ALB,1.085
2007-02-27,2007,58,SCH,1.485
2007-02-27,2007,58,HAI,1.588
2007-02-27,2007,58,ALB,1.204
2007-02-28,2007,59,SCH,1.262
2007-02-28,2007,59,HAI,1.243
2007-02-28,2007,59,ALB,2.173
2007-03-01,2007,60,SCH,0.782
2007-03-01,2007,60,HAI,2.965
2007-03-01,2007,60,ALB,1.689
2007-03-02,2007,61,SCH,1.705
2007-03-02,2007,61,HAI,0.949
2007-03-02,2007,61,ALB,3.092
2007-03-03,2007,62,SCH,2.017
2007-03-03,2007,62,HAI,1.847
2007-03-03,2007,62,ALB,2.846
2007-03-04,2007,63,SCH,4.07
2007-03-04,2007,63,HAI,4.816
2007-03-04,2007,63,ALB,5.717
2007-03-05,2007,64,SCH,1.401
2007-03-05,2007,64,HAI,1.5
2007-03-05,2007,64,ALB,0.843
2007-03-06,2007,65,SCH,3.895
2007-03-06,2007,65,HAI,5.584
2007-03-06,2007,65,ALB,5.802
2007-03-07,2007,66,SCH,3.661
2007-03-07,2007,66,HAI,1.112
2007-03-07,2007,66,ALB,2.937
2007-03-08,2007,67,SCH,2.324
2007-03-08,2007,67,HAI,1.995
2007-03-08,2007,67,ALB,4.816
2007-03-09,2007,68,SCH,4.289
2007-03-09,2007,68,HAI,3.068
2007-03-09,2007,68,ALB,5.158
2007-03-10,2007,69,SCH,3.581
2007-03-10,2007,69,HAI,4.547
2007-03-10,2007,69,ALB,4.083
2007-03-11,2007,70,SCH,5.209
2007-03-11,2007,70,HAI,6.225
2007-03-11,2007,70,ALB,6.999
2007-03-12,2007,71,SCH,6.046
2007-03-12,2007,71,HAI,6.481
2007-03-12,2007,71,ALB,6.991
2007-03-13,2007,72,SCH,5.564
2007-03-13,2007,72,HAI,5.857
2007-03-13,2007,72,ALB,7.024
2007-03-14,2007,73,SCH,5.017
2007-03-14,2007,73,HAI,6.762
2007-03-14,2007,73,ALB,6.67
2007-03-15,2007,74,SCH,4.896
2007-03-15,2007,74,HAI,5.959
2007-03-15,2007,74,ALB,6.577
2007-03-16,2007,75,SCH,1.321
2007-03-16,2007,75,HAI,4.861
2007-03-16,2007,75,ALB,6.513
2007-03-17,2007,76,SCH,3.185
2007-03-17,2007,76,HAI,0.931
2007-03-17,2007,76,ALB,1.107
2007-03-18,2007,77,SCH,1.119
2007-03-18,2007,77,HAI,1.103
2007-03-18,2007,77,ALB,1.603
2007-03-19,2007,78,SCH,4.193
2007-03-19,2007,78,HAI,4.55
2007-03-19,2007,78,ALB,1.992
2007-03-20,2007,79,SCH,1.492
2007-03-20,2007,79,HAI,3.361
2007-03-20,2007,79,ALB,3.023
2007-03-21,2007,80,SCH,0.837
2007-03-21,2007,80,HAI,2.708
2007-03-21,2007,80,ALB,2.709
2007-03-22,2007,81,SCH,0.569
2007-03-22,2007,81,HAI,0.637
2007-03-22,2007,81,ALB,1.014
2007-03-23,2007,82,SCH,4.263
2007-03-23,2007,82,HAI,2.539
2007-03-23,2007,82,ALB,1.678
2007-03-24,2007,83,SCH,6.988
2007-03-24,2007,83,HAI,2.737
2007-03-24,2007,83,ALB,0.938
2007-03-25,2007,84,SCH,7.023
2007-03-25,2007,84,HAI,5.512
2007-03-25,2007,84,ALB,2.983
2007-03-26,2007,85,SCH,7.365
2007-03-26,2007,85,HAI,7.427
2007-03-26,2007,85,ALB,7.443
2007-03-27,2007,86,SCH,7.506
2007-03-27,2007,86,HAI,7.34
2007-03-27,2007,86,ALB,6.382
2007-03-28,2007,87,SCH,7.25
2007-03-28,2007,87,HAI,7.578
2007-03-28,2007,87,ALB,7.858
2007-03-29,2007,88,SCH,6.572
2007-03-29,2007,88,HAI,7.086
2007-03-29,2007,88,ALB,1.835
2007-03-30,2007,89,SCH,6.175
2007-03-30,2007,89,HAI,7.003
2007-03-30,2007,89,ALB,7.933
2007-03-31,2007,90,SCH,6.573
2007-03-31,2007,90,HAI,5.872
2007-03-31,2007,90,ALB,1.503
2007-04-01,2007,91,SCH,6.572
2007-04-01,2007,91,HAI,8.15
2007-04-01,2007,91,ALB,7.313
2007-04-02,2007,92,SCH,7.047
2007-04-02,2007,92,HAI,7.891
2007-04-02,2007,92,ALB,6.882
2007-04-03,2007,93,SCH,0.819
2007-04-03,2007,93,HAI,3.834
2007-04-03,2007,93,ALB,8.354
2007-04-04,2007,94,SCH,8.224
2007-04-04,2007,94,HAI,8.306
2007-04-04,2007,94,ALB,1.309
2007-04-05,2007,95,SCH,7.121
2007-04-05,2007,95,HAI,7.62
2007-04-05,2007,95,ALB,9.227
2007-04-06,2007,96,SCH,4.473
2007-04-06,2007,96,HAI,5.484
2007-04-06,2007,96,ALB,9.327
2007-04-07,2007,97,SCH,8.665
2007-04-07,2007,97,HAI,2.238
2007-04-07,2007,97,ALB,7.97
2007-04-08,2007,98,SCH,2.438
2007-04-08,2007,98,HAI,2.203
2007-04-08,2007,98,ALB,9.675
2007-04-09,2007,99,SCH,4.208
2007-04-09,2007,99,HAI,5.974
2007-04-09,2007,99,ALB,9.395
2007-04-10,2007,100,SCH,3.409
2007-04-10,2007,100,HAI,2.957
2007-04-10,2007,100,ALB,9.547
2007-04-11,2007,101,SCH,7.037
2007-04-11,2007,101,HAI,3.673
2007-04-11,2007,101,ALB,9.7
