year,plotID,TotalGrazing,StartGrazingPeriod1,StartGrazingPeriod2,StartGrazingPeriod3,StartGrazingPeriod4,DayGrazing1,DayGrazing2,DayGrazing3,DayGrazing4,GrazingIntensity1,GrazingIntensity2,GrazingIntensity3,GrazingIntensity4
2008,SEG13,53.9007,,,,,8,0,0,0,NaN,NaN,NaN,NaN
2009,SEG13,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2010,SEG13,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2011,SEG13,127.6241,306,,,,36,0,0,0,3.545,NaN,NaN,NaN
2012,SEG13,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2013,SEG13,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2014,SEG13,22.2222,245,,,,4,0,0,0,5.556,NaN,NaN,NaN
2015,SEG13,138.8893,122,214,,,16,9,0,0,7.258,2.53,NaN,NaN
2016,SEG13,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2017,SEG13,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2018,SEG13,50.4615,153,214,,,17,24,0,0,1.231,1.231,NaN,NaN
2019,SEG13,91.7895,275,,,,8,0,0,0,11.474,NaN,NaN,NaN
2020,SEG13,599.4324,122,183,214,245,13,16,14,8,13.703,11.838,10.541,10.541
2021,SEG13,410.027,122,214,245,,13,15,7,0,13.703,10.541,10.541,NaN
2006,SEG14,122.3103,,,,,60,0,0,0,NaN,NaN,NaN,NaN
2007,SEG14,122.3103,,,,,60,0,0,0,NaN,NaN,NaN,NaN
2008,SEG14,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2009,SEG14,108.1818,245,,,,21,0,0,0,NaN,NaN,NaN,NaN
2010,SEG14,123.8788,214,,,,28,0,0,0,4.424,NaN,NaN,NaN
2011,SEG14,130.1818,153,214,245,275,10,10,3,7,4.848,4.848,4.848,2.667
2012,SEG14,89.0909,183,214,,,14,10,0,0,3.333,4.242,NaN,NaN
2013,SEG14,90.9091,245,245,,,8,17,0,0,3.636,3.636,NaN,NaN
2014,SEG14,94.6,,,,,43,0,0,0,2.2,NaN,NaN,NaN
2015,SEG14,43.2317,,,,,32,0,0,0,1.351,NaN,NaN,NaN
2016,SEG14,9.5122,275,,,,26,0,0,0,0.366,NaN,NaN,NaN
2017,SEG14,16.56,306,,,,18,0,0,0,0.92,NaN,NaN,NaN
2018,SEG14,24.4286,306,,,,40,0,0,0,0.611,NaN,NaN,NaN
2019,SEG14,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2020,SEG14,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2021,SEG14,21.4286,306,,,,21,0,0,0,1.02,NaN,NaN,NaN
2006,SEG15,28.0,,,,,20,0,0,0,1.4,NaN,NaN,NaN
2007,SEG15,28.0,,,,,20,0,0,0,1.4,NaN,NaN,NaN
2008,SEG15,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2009,SEG15,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2010,SEG15,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2011,SEG15,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2012,SEG15,17.561,245,,,,1,0,0,0,17.561,NaN,NaN,NaN
2013,SEG15,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2014,SEG15,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2015,SEG15,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2016,SEG15,8.9011,275,,,,3,0,0,0,2.967,NaN,NaN,NaN
2017,SEG15,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2018,SEG15,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2019,SEG15,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2020,SEG15,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2021,SEG15,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2006,SEG16,28.0,,,,,20,0,0,0,1.4,NaN,NaN,NaN
2007,SEG16,28.0,,,,,20,0,0,0,1.4,NaN,NaN,NaN
2008,SEG16,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2009,SEG16,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2010,SEG16,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2011,SEG16,263.0129,,,,,10,0,0,0,26.301,NaN,NaN,NaN
2012,SEG16,732.9114,183,214,245,,2,4,6,0,60.759,60.759,61.392,NaN
2013,SEG16,360.7595,,,,,8,10,0,0,20.042,20.042,NaN,NaN
2014,SEG16,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2015,SEG16,121.519,214,214,,,7,9,0,0,7.595,7.595,NaN,NaN
2016,SEG16,24.1071,275,,,,5,0,0,0,4.821,NaN,NaN,NaN
2017,SEG16,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2018,SEG16,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2019,SEG16,134.4,214,,,,7,0,0,0,19.2,NaN,NaN,NaN
2020,SEG16,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2021,SEG16,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2006,SEG17,83.6892,,,,,10,0,0,0,NaN,NaN,NaN,NaN
2007,SEG17,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2008,SEG17,62.6881,,,,,18,0,0,0,NaN,NaN,NaN,NaN
2009,SEG17,168.5402,92,,,,31,0,0,0,NaN,NaN,NaN,NaN
2010,SEG17,243.4195,122,153,214,,19,18,6,0,5.661,5.661,5.661,NaN
2011,SEG17,93.9433,245,275,,,19,24,0,0,3.071,1.483,NaN,NaN
2012,SEG17,21.6092,,,,,4,0,0,0,5.402,NaN,NaN,NaN
2013,SEG17,20.9195,,,,,4,0,0,0,5.23,NaN,NaN,NaN
2014,SEG17,31.4561,306,,,,19,0,0,0,1.656,NaN,NaN,NaN
2015,SEG17,220.68,92,153,214,,15,11,9,0,6.207,6.4,6.353,NaN
2016,SEG17,242.74,92,153,245,,13,20,11,0,5.867,5.753,4.673,NaN
2017,SEG17,78.26,275,,,,13,0,0,0,6.02,NaN,NaN,NaN
2018,SEG17,335.34,122,183,245,275,19,21,6,7,6.34,6.42,6.74,5.66
2019,SEG17,231.7067,92,214,214,275,11,7,8,12,5.173,8.533,6.213,5.447
2020,SEG17,345.29,92,245,275,306,52,7,2,5,4.82,8.69,7.31,3.84
2021,SEG17,345.575,92,153,183,214,34,23,16,25,2.36,5.14,5.14,2.595
2006,SEG18,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2007,SEG18,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2008,SEG18,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2009,SEG18,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2010,SEG18,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2011,SEG18,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2012,SEG18,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2013,SEG18,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2014,SEG18,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2015,SEG18,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2016,SEG18,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2017,SEG18,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2018,SEG18,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2019,SEG18,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2020,SEG18,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2021,SEG18,47.2393,183,,,,1,0,0,0,47.239,NaN,NaN,NaN
2006,SEG19,28.0,,,,,20,0,0,0,1.4,NaN,NaN,NaN
2007,SEG19,28.0,,,,,20,0,0,0,1.4,NaN,NaN,NaN
2008,SEG19,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2009,SEG19,212.4863,183,,,,20,0,0,0,NaN,NaN,NaN,NaN
2010,SEG19,70.9748,153,,,,30,0,0,0,2.366,NaN,NaN,NaN
2011,SEG19,253.6543,,,,,168,0,0,0,1.51,NaN,NaN,NaN
2012,SEG19,179.1466,153,214,,,15,96,0,0,8.862,0.481,NaN,NaN
2013,SEG19,29.3217,,,,,10,20,0,0,1.969,0.481,NaN,NaN
2014,SEG19,64.4031,92,,,,20,0,0,0,3.22,NaN,NaN,NaN
2015,SEG19,255.2135,122,153,245,,19,18,63,0,5.76,5.76,0.668,NaN
2016,SEG19,74.6797,122,183,,,43,12,0,0,1.6,0.49,NaN,NaN
2017,SEG19,127.1715,183,183,,,8,60,0,0,11.804,0.546,NaN,NaN
2018,SEG19,132.4734,245,,,,9,6,0,0,9.938,7.171,NaN,NaN
2019,SEG19,483.8753,122,183,,,13,89,0,0,4.744,4.744,NaN,NaN
2020,SEG19,108.4065,214,,,,30,0,0,0,3.614,NaN,NaN,NaN
2021,SEG19,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2006,SEG02,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2007,SEG02,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2008,SEG02,21.7778,,,,,14,0,0,0,NaN,NaN,NaN,NaN
2009,SEG02,26.4444,183,,,,14,0,0,0,NaN,NaN,NaN,NaN
2010,SEG02,88.8696,183,245,,,14,14,0,0,3.174,3.174,NaN,NaN
2011,SEG02,32.0,245,,,,18,0,0,0,1.778,NaN,NaN,NaN
2012,SEG02,102.7765,275,306,,,10,14,0,0,5.303,3.553,NaN,NaN
2013,SEG02,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2014,SEG02,114.7727,183,275,,,23,7,0,0,3.826,3.826,NaN,NaN
2015,SEG02,101.0364,183,306,,,22,14,0,0,3.22,2.157,NaN,NaN
2016,SEG02,149.018,61,214,275,,27,21,21,0,0.916,3.871,2.047,NaN
2017,SEG02,143.9682,92,183,183,275,13,13,31,0,1.3,3.0,2.841,NaN
2018,SEG02,154.4318,214,306,,,35,10,0,0,3.432,3.432,NaN,NaN
2019,SEG02,113.6667,214,,,,31,0,0,0,3.667,NaN,NaN,NaN
2020,SEG02,224.5478,245,275,,,26,9,0,0,7.653,2.841,NaN,NaN
2021,SEG02,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2006,SEG20,263.4947,,,,,42,0,0,0,NaN,NaN,NaN,NaN
2007,SEG20,157.0947,,,,,56,0,0,0,NaN,NaN,NaN,NaN
2008,SEG20,167.5789,,,,,32,0,0,0,NaN,NaN,NaN,NaN
2009,SEG20,59.1158,183,275,,,52,0,0,0,NaN,NaN,NaN,NaN
2010,SEG20,164.7491,214,245,275,,8,4,21,0,4.992,4.992,4.992,NaN
2011,SEG20,437.632,122,153,153,275,21,50,27,15,4.464,4.699,1.725,4.156
2012,SEG20,317.5536,122,122,183,,7,30,34,0,0.439,4.914,4.914,NaN
2013,SEG20,425.1799,122,,,,98,0,0,0,4.339,NaN,NaN,NaN
2014,SEG20,451.5996,122,183,245,,45,35,43,0,3.863,3.941,3.251,NaN
2015,SEG20,358.0659,153,214,275,,16,29,37,0,4.982,4.323,4.135,NaN
2016,SEG20,401.6205,122,153,183,245,23,25,12,41,4.496,1.903,4.564,4.778
2017,SEG20,323.9519,153,183,214,,13,17,109,0,5.374,5.562,1.464,NaN
2018,SEG20,266.7015,92,153,214,245,19,12,52,13,4.757,4.987,1.045,4.778
2019,SEG20,275.4876,61,122,214,275,20,15,10,15,3.668,4.867,6.632,4.187
2020,SEG20,536.1997,61,245,306,306,110,10,14,3,4.203,2.535,2.729,3.445
2021,SEG20,271.4062,92,214,245,275,27,19,24,26,2.541,3.241,2.98,2.682
2006,SEG21,303.3614,,,,,21,0,0,0,NaN,NaN,NaN,NaN
2007,SEG21,224.759,,,,,35,0,0,0,NaN,NaN,NaN,NaN
2008,SEG21,529.1566,,,,,183,0,0,0,NaN,NaN,NaN,NaN
2009,SEG21,263.1325,92,122,275,,130,0,0,0,NaN,NaN,NaN,NaN
2010,SEG21,271.0843,122,,,,125,0,0,0,2.169,NaN,NaN,NaN
2011,SEG21,256.6585,61,183,275,,92,24,28,0,0.944,5.258,1.558,NaN
2012,SEG21,286.9888,92,214,245,306,18,21,4,15,0.944,10.562,1.348,2.854
2013,SEG21,411.1807,122,214,,,51,27,0,0,2.602,10.313,NaN,NaN
2014,SEG21,259.3708,153,245,275,,41,14,31,0,2.944,2.989,3.124,NaN
2015,SEG21,585.9326,61,153,183,,43,30,127,0,4.022,4.157,2.27,NaN
2016,SEG21,444.5843,92,183,214,,82,17,71,0,3.056,4.09,1.753,NaN
2017,SEG21,373.0337,92,183,214,306,25,47,53,18,1.213,3.258,2.584,2.921
2018,SEG21,253.7079,92,183,183,245,41,10,20,47,1.685,3.933,2.247,2.135
2019,SEG21,498.0899,61,214,245,,110,31,54,0,3.573,1.236,1.236,NaN
2020,SEG21,336.2857,122,183,245,275,29,32,25,21,3.143,3.143,3.143,3.143
2021,SEG21,319.102,92,153,183,245,30,19,43,32,3.857,3.857,1.735,1.735
2006,SEG22,107.8111,,,,,60,0,0,0,NaN,NaN,NaN,NaN
2007,SEG22,107.8111,,,,,60,0,0,0,NaN,NaN,NaN,NaN
2008,SEG22,148.7971,,,,,60,0,0,0,NaN,NaN,NaN,NaN
2009,SEG22,304.2667,122,,,,28,0,0,0,NaN,NaN,NaN,NaN
2010,SEG22,974.4,122,183,245,275,28,21,21,14,11.6,11.6,11.6,11.6
2011,SEG22,505.4667,122,183,245,,19,16,16,0,11.333,11.333,6.8,NaN
2012,SEG22,494.4681,153,,,,56,0,0,0,8.83,NaN,NaN,NaN
2013,SEG22,747.8191,122,153,214,245,21,18,4,5,20.4,10.851,20.4,8.5
2014,SEG22,354.9512,122,183,306,,31,6,5,0,8.404,9.521,7.458,NaN
2015,SEG22,252.2872,122,,,,31,0,0,0,8.138,NaN,NaN,NaN
2016,SEG22,64.0385,153,,,,30,0,0,0,2.135,NaN,NaN,NaN
2017,SEG22,153.3936,153,306,,,19,7,0,0,6.074,5.426,NaN,NaN
2018,SEG22,143.9149,214,,,,19,0,0,0,7.574,NaN,NaN,NaN
2019,SEG22,132.7021,245,,,,21,0,0,0,6.319,NaN,NaN,NaN
2020,SEG22,215.4667,275,,,,32,0,0,0,6.733,NaN,NaN,NaN
2021,SEG22,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2006,SEG23,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2007,SEG23,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2008,SEG23,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2009,SEG23,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2010,SEG23,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2011,SEG23,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2012,SEG23,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2013,SEG23,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2014,SEG23,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2015,SEG23,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2016,SEG23,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2017,SEG23,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2018,SEG23,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2019,SEG23,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2020,SEG23,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2021,SEG23,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2006,SEG24,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2007,SEG24,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2008,SEG24,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2009,SEG24,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2010,SEG24,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2011,SEG24,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2012,SEG24,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2013,SEG24,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2014,SEG24,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2015,SEG24,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2016,SEG24,11.6667,245,,,,7,0,0,0,1.667,NaN,NaN,NaN
2017,SEG24,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2018,SEG24,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2019,SEG24,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2020,SEG24,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2021,SEG24,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2006,SEG25,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2007,SEG25,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2008,SEG25,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2009,SEG25,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2010,SEG25,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2011,SEG25,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2012,SEG25,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2013,SEG25,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2014,SEG25,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2015,SEG25,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2016,SEG25,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2017,SEG25,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2018,SEG25,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2019,SEG25,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2020,SEG25,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2021,SEG25,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2006,SEG26,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2007,SEG26,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2008,SEG26,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2009,SEG26,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2010,SEG26,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2011,SEG26,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2012,SEG26,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2013,SEG26,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2014,SEG26,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2015,SEG26,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2016,SEG26,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2017,SEG26,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2018,SEG26,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2019,SEG26,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2020,SEG26,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2021,SEG26,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2006,SEG27,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2007,SEG27,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2008,SEG27,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2009,SEG27,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2010,SEG27,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2011,SEG27,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2012,SEG27,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2013,SEG27,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2014,SEG27,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2015,SEG27,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2016,SEG27,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2017,SEG27,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2018,SEG27,28.91,245,,,,21,0,0,0,1.377,NaN,NaN,NaN
2019,SEG27,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2020,SEG27,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2021,SEG27,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2006,SEG28,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2007,SEG28,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2008,SEG28,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2009,SEG28,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2010,SEG28,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2011,SEG28,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2012,SEG28,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2013,SEG28,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2014,SEG28,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2015,SEG28,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2016,SEG28,11.1465,275,,,,7,0,0,0,1.592,NaN,NaN,NaN
2017,SEG28,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2018,SEG28,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2019,SEG28,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2020,SEG28,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2021,SEG28,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2006,SEG29,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2007,SEG29,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2008,SEG29,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2009,SEG29,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2010,SEG29,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2011,SEG29,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2012,SEG29,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2013,SEG29,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2014,SEG29,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2015,SEG29,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2016,SEG29,87.6667,183,275,,,12,30,0,0,2.839,1.787,NaN,NaN
2017,SEG29,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2018,SEG29,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2019,SEG29,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2020,SEG29,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2021,SEG29,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2006,SEG03,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2007,SEG03,55.7237,,,,,28,0,0,0,NaN,NaN,NaN,NaN
2008,SEG03,38.4539,,,,,14,0,0,0,NaN,NaN,NaN,NaN
2009,SEG03,112.5987,245,,,,42,0,0,0,NaN,NaN,NaN,NaN
2010,SEG03,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2011,SEG03,198.3333,306,,,,14,0,0,0,14.167,NaN,NaN,NaN
2012,SEG03,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2013,SEG03,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2014,SEG03,120.7072,245,,,,41,0,0,0,2.944,NaN,NaN,NaN
2015,SEG03,159.6522,245,,,,12,0,0,0,13.304,NaN,NaN,NaN
2016,SEG03,115.8261,245,,,,12,0,0,0,9.652,NaN,NaN,NaN
2017,SEG03,150.7826,306,,,,17,0,0,0,8.87,NaN,NaN,NaN
2018,SEG03,179.2,245,,,,14,0,0,0,12.8,NaN,NaN,NaN
2019,SEG03,183.6,275,,,,17,0,0,0,10.8,NaN,NaN,NaN
2020,SEG03,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2021,SEG03,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2006,SEG30,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2007,SEG30,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2008,SEG30,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2009,SEG30,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2010,SEG30,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2011,SEG30,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2012,SEG30,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2013,SEG30,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2014,SEG30,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2015,SEG30,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2016,SEG30,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2017,SEG30,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2018,SEG30,14.9928,214,,,,14,0,0,0,1.071,NaN,NaN,NaN
2019,SEG30,16.932,61,336,,,3,6,0,0,1.881,1.881,NaN,NaN
2020,SEG30,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2021,SEG30,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2006,SEG31,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2007,SEG31,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2008,SEG31,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2009,SEG31,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2010,SEG31,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2011,SEG31,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2012,SEG31,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2013,SEG31,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2014,SEG31,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2015,SEG31,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2016,SEG31,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2017,SEG31,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2018,SEG31,14.9928,214,,,,14,0,0,0,1.071,NaN,NaN,NaN
2019,SEG31,16.932,61,336,,,3,6,0,0,1.881,1.881,NaN,NaN
2020,SEG31,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2021,SEG31,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2006,SEG32,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2007,SEG32,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2008,SEG32,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2009,SEG32,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
