explo,date,year,doy,PET
HAI,2008-09-01,2008,245,1.0
SCH,2008-09-02,2008,246,2.6
ALB,2008-09-02,2008,246,2.0
HAI,2008-09-02,2008,246,2.6
SCH,2008-09-03,2008,247,2.2
ALB,2008-09-03,2008,247,2.7
HAI,2008-09-03,2008,247,1.0
SCH,2008-09-04,2008,248,1.7
ALB,2008-09-04,2008,248,1.0
HAI,2008-09-04,2008,248,1.5
SCH,2008-09-05,2008,249,1.5
ALB,2008-09-05,2008,249,2.6
HAI,2008-09-05,2008,249,1.9
SCH,2008-09-06,2008,250,1.7
ALB,2008-09-06,2008,250,1.2
HAI,2008-09-06,2008,250,2.2
SCH,2008-09-07,2008,251,1.5
ALB,2008-09-07,2008,251,1.2
HAI,2008-09-07,2008,251,2.4
SCH,2008-09-08,2008,252,1.7
ALB,2008-09-08,2008,252,1.3
HAI,2008-09-08,2008,252,2.1
SCH,2008-09-09,2008,253,1.8
ALB,2008-09-09,2008,253,2.2
HAI,2008-09-09,2008,253,2.7
SCH,2008-09-10,2008,254,1.9
ALB,2008-09-10,2008,254,1.2
HAI,2008-09-10,2008,254,2.1
SCH,2008-09-11,2008,255,1.5
ALB,2008-09-11,2008,255,1.9
HAI,2008-09-11,2008,255,2.5
SCH,2008-09-12,2008,256,0.8
ALB,2008-09-12,2008,256,0.7
HAI,2008-09-12,2008,256,1.2
SCH,2008-09-13,2008,257,1.5
ALB,2008-09-13,2008,257,1.2
HAI,2008-09-13,2008,257,2.1
SCH,2008-09-14,2008,258,0.9
ALB,2008-09-14,2008,258,1.0
HAI,2008-09-14,2008,258,1.2
SCH,2008-09-15,2008,259,1.6
ALB,2008-09-15,2008,259,0.5
HAI,2008-09-15,2008,259,0.5
SCH,2008-09-16,2008,260,1.1
ALB,2008-09-16,2008,260,0.6
HAI,2008-09-16,2008,260,1.0
SCH,2008-09-17,2008,261,1.0
ALB,2008-09-17,2008,261,0.6
HAI,2008-09-17,2008,261,1.2
SCH,2008-09-18,2008,262,0.7
ALB,2008-09-18,2008,262,1.1
HAI,2008-09-18,2008,262,1.9
SCH,2008-09-19,2008,263,1.0
ALB,2008-09-19,2008,263,1.4
HAI,2008-09-19,2008,263,1.7
SCH,2008-09-20,2008,264,1.2
ALB,2008-09-20,2008,264,1.2
HAI,2008-09-20,2008,264,1.2
SCH,2008-09-21,2008,265,1.1
ALB,2008-09-21,2008,265,0.9
HAI,2008-09-21,2008,265,0.9
SCH,2008-09-22,2008,266,0.8
ALB,2008-09-22,2008,266,0.6
HAI,2008-09-22,2008,266,0.9
SCH,2008-09-23,2008,267,0.7
ALB,2008-09-23,2008,267,0.7
HAI,2008-09-23,2008,267,0.3
SCH,2008-09-24,2008,268,1.2
ALB,2008-09-24,2008,268,0.6
HAI,2008-09-24,2008,268,0.7
SCH,2008-09-25,2008,269,1.3
ALB,2008-09-25,2008,269,0.7
HAI,2008-09-25,2008,269,0.5
SCH,2008-09-26,2008,270,0.8
ALB,2008-09-26,2008,270,0.9
HAI,2008-09-26,2008,270,1.2
SCH,2008-09-27,2008,271,1.1
ALB,2008-09-27,2008,271,1.0
HAI,2008-09-27,2008,271,0.8
SCH,2008-09-28,2008,272,1.1
ALB,2008-09-28,2008,272,1.2
HAI,2008-09-28,2008,272,1.4
SCH,2008-09-29,2008,273,1.2
ALB,2008-09-29,2008,273,0.8
HAI,2008-09-29,2008,273,1.2
SCH,2008-09-30,2008,274,0.7
ALB,2008-09-30,2008,274,0.8
HAI,2008-09-30,2008,274,1.0
SCH,2008-10-01,2008,275,1.3
ALB,2008-10-01,2008,275,1.0
HAI,2008-10-01,2008,275,1.4
SCH,2008-10-02,2008,276,1.0
ALB,2008-10-02,2008,276,1.2
HAI,2008-10-02,2008,276,1.1
SCH,2008-10-03,2008,277,0.5
ALB,2008-10-03,2008,277,0.3
HAI,2008-10-03,2008,277,0.9
SCH,2008-10-04,2008,278,0.4
ALB,2008-10-04,2008,278,0.4
HAI,2008-10-04,2008,278,0.9
SCH,2008-10-05,2008,279,0.7
ALB,2008-10-05,2008,279,1.0
HAI,2008-10-05,2008,279,1.2
SCH,2008-10-06,2008,280,0.3
ALB,2008-10-06,2008,280,1.0
HAI,2008-10-06,2008,280,0.6
SCH,2008-10-07,2008,281,0.4
ALB,2008-10-07,2008,281,0.8
HAI,2008-10-07,2008,281,0.6
SCH,2008-10-08,2008,282,0.2
ALB,2008-10-08,2008,282,0.7
HAI,2008-10-08,2008,282,0.8
SCH,2008-10-09,2008,283,0.2
ALB,2008-10-09,2008,283,0.6
HAI,2008-10-09,2008,283,0.4
SCH,2008-10-10,2008,284,0.8
ALB,2008-10-10,2008,284,0.7
HAI,2008-10-10,2008,284,0.8
SCH,2008-10-11,2008,285,0.9
ALB,2008-10-11,2008,285,0.8
HAI,2008-10-11,2008,285,1.0
SCH,2008-10-12,2008,286,0.2
ALB,2008-10-12,2008,286,1.1
HAI,2008-10-12,2008,286,0.8
SCH,2008-10-13,2008,287,0.6
ALB,2008-10-13,2008,287,0.9
HAI,2008-10-13,2008,287,1.2
SCH,2008-10-14,2008,288,0.7
ALB,2008-10-14,2008,288,0.8
HAI,2008-10-14,2008,288,0.6
SCH,2008-10-15,2008,289,0.6
ALB,2008-10-15,2008,289,1.1
HAI,2008-10-15,2008,289,0.5
SCH,2008-10-16,2008,290,1.2
ALB,2008-10-16,2008,290,0.8
HAI,2008-10-16,2008,290,0.9
SCH,2008-10-17,2008,291,0.6
ALB,2008-10-17,2008,291,0.4
HAI,2008-10-17,2008,291,0.5
SCH,2008-10-18,2008,292,0.6
ALB,2008-10-18,2008,292,0.8
HAI,2008-10-18,2008,292,0.8
SCH,2008-10-19,2008,293,0.5
ALB,2008-10-19,2008,293,0.9
HAI,2008-10-19,2008,293,0.8
SCH,2008-10-20,2008,294,0.9
ALB,2008-10-20,2008,294,0.9
HAI,2008-10-20,2008,294,1.1
SCH,2008-10-21,2008,295,1.0
ALB,2008-10-21,2008,295,0.7
HAI,2008-10-21,2008,295,0.9
SCH,2008-10-22,2008,296,0.4
ALB,2008-10-22,2008,296,0.5
HAI,2008-10-22,2008,296,0.4
SCH,2008-10-23,2008,297,0.6
ALB,2008-10-23,2008,297,0.3
HAI,2008-10-23,2008,297,0.5
SCH,2008-10-24,2008,298,0.7
ALB,2008-10-24,2008,298,0.4
HAI,2008-10-24,2008,298,0.7
SCH,2008-10-25,2008,299,0.3
ALB,2008-10-25,2008,299,0.8
HAI,2008-10-25,2008,299,0.8
SCH,2008-10-26,2008,300,0.8
ALB,2008-10-26,2008,300,0.4
HAI,2008-10-26,2008,300,1.0
SCH,2008-10-27,2008,301,0.5
ALB,2008-10-27,2008,301,0.6
HAI,2008-10-27,2008,301,0.4
SCH,2008-10-28,2008,302,0.3
ALB,2008-10-28,2008,302,0.3
HAI,2008-10-28,2008,302,0.3
SCH,2008-10-29,2008,303,0.2
ALB,2008-10-29,2008,303,0.3
HAI,2008-10-29,2008,303,0.2
SCH,2008-10-30,2008,304,0.4
ALB,2008-10-30,2008,304,0.3
HAI,2008-10-30,2008,304,0.1
SCH,2008-10-31,2008,305,0.2
ALB,2008-10-31,2008,305,0.1
HAI,2008-10-31,2008,305,0.3
SCH,2008-11-01,2008,306,0.3
ALB,2008-11-01,2008,306,0.6
HAI,2008-11-01,2008,306,0.0
SCH,2008-11-02,2008,307,0.1
ALB,2008-11-02,2008,307,0.4
HAI,2008-11-02,2008,307,0.0
SCH,2008-11-03,2008,308,0.0
ALB,2008-11-03,2008,308,0.8
HAI,2008-11-03,2008,308,0.0
SCH,2008-11-04,2008,309,0.0
ALB,2008-11-04,2008,309,0.5
HAI,2008-11-04,2008,309,0.0
SCH,2008-11-05,2008,310,0.1
ALB,2008-11-05,2008,310,0.5
HAI,2008-11-05,2008,310,0.0
SCH,2008-11-06,2008,311,0.1
ALB,2008-11-06,2008,311,0.2
HAI,2008-11-06,2008,311,0.1
SCH,2008-11-07,2008,312,0.1
ALB,2008-11-07,2008,312,0.2
HAI,2008-11-07,2008,312,0.3
SCH,2008-11-08,2008,313,0.1
ALB,2008-11-08,2008,313,0.4
HAI,2008-11-08,2008,313,0.1
SCH,2008-11-09,2008,314,0.5
ALB,2008-11-09,2008,314,0.4
HAI,2008-11-09,2008,314,0.6
SCH,2008-11-10,2008,315,0.8
ALB,2008-11-10,2008,315,0.6
HAI,2008-11-10,2008,315,1.2
SCH,2008-11-11,2008,316,1.0
ALB,2008-11-11,2008,316,0.5
HAI,2008-11-11,2008,316,1.0
SCH,2008-11-12,2008,317,0.3
ALB,2008-11-12,2008,317,0.2
HAI,2008-11-12,2008,317,0.5
SCH,2008-11-13,2008,318,0.2
ALB,2008-11-13,2008,318,0.2
HAI,2008-11-13,2008,318,0.2
SCH,2008-11-14,2008,319,0.2
ALB,2008-11-14,2008,319,0.2
HAI,2008-11-14,2008,319,0.4
SCH,2008-11-15,2008,320,0.4
ALB,2008-11-15,2008,320,0.5
HAI,2008-11-15,2008,320,0.2
SCH,2008-11-16,2008,321,0.7
ALB,2008-11-16,2008,321,0.2
HAI,2008-11-16,2008,321,0.5
SCH,2008-11-17,2008,322,0.5
ALB,2008-11-17,2008,322,0.4
HAI,2008-11-17,2008,322,0.4
SCH,2008-11-18,2008,323,0.5
ALB,2008-11-18,2008,323,0.3
HAI,2008-11-18,2008,323,0.4
SCH,2008-11-19,2008,324,0.7
ALB,2008-11-19,2008,324,0.5
HAI,2008-11-19,2008,324,0.8
SCH,2008-11-20,2008,325,1.4
ALB,2008-11-20,2008,325,0.6
HAI,2008-11-20,2008,325,0.6
SCH,2008-11-21,2008,326,0.2
ALB,2008-11-21,2008,326,0.9
HAI,2008-11-21,2008,326,0.5
SCH,2008-11-22,2008,327,0.1
ALB,2008-11-22,2008,327,0.0
HAI,2008-11-22,2008,327,0.3
SCH,2008-11-23,2008,328,0.1
ALB,2008-11-23,2008,328,0.0
HAI,2008-11-23,2008,328,0.2
SCH,2008-11-24,2008,329,0.1
ALB,2008-11-24,2008,329,0.3
HAI,2008-11-24,2008,329,0.1
SCH,2008-11-25,2008,330,0.1
ALB,2008-11-25,2008,330,0.0
HAI,2008-11-25,2008,330,0.0
SCH,2008-11-26,2008,331,0.2
ALB,2008-11-26,2008,331,0.1
HAI,2008-11-26,2008,331,0.2
SCH,2008-11-27,2008,332,0.2
ALB,2008-11-27,2008,332,0.3
HAI,2008-11-27,2008,332,0.3
SCH,2008-11-28,2008,333,0.3
ALB,2008-11-28,2008,333,0.1
HAI,2008-11-28,2008,333,0.2
SCH,2008-11-29,2008,334,0.2
ALB,2008-11-29,2008,334,0.2
HAI,2008-11-29,2008,334,0.2
SCH,2008-11-30,2008,335,0.0
ALB,2008-11-30,2008,335,0.2
HAI,2008-11-30,2008,335,0.2
SCH,2008-12-01,2008,336,0.0
ALB,2008-12-01,2008,336,0.3
HAI,2008-12-01,2008,336,0.1
SCH,2008-12-02,2008,337,0.4
ALB,2008-12-02,2008,337,0.2
HAI,2008-12-02,2008,337,0.2
SCH,2008-12-03,2008,338,0.1
ALB,2008-12-03,2008,338,0.3
HAI,2008-12-03,2008,338,0.1
SCH,2008-12-04,2008,339,0.2
ALB,2008-12-04,2008,339,0.2
HAI,2008-12-04,2008,339,0.4
SCH,2008-12-05,2008,340,0.2
ALB,2008-12-05,2008,340,0.5
HAI,2008-12-05,2008,340,0.3
SCH,2008-12-06,2008,341,0.0
ALB,2008-12-06,2008,341,0.4
HAI,2008-12-06,2008,341,0.2
SCH,2008-12-07,2008,342,0.2
ALB,2008-12-07,2008,342,0.2
HAI,2008-12-07,2008,342,0.3
SCH,2008-12-08,2008,343,0.2
ALB,2008-12-08,2008,343,0.2
HAI,2008-12-08,2008,343,0.3
SCH,2008-12-09,2008,344,0.1
ALB,2008-12-09,2008,344,0.1
HAI,2008-12-09,2008,344,0.2
SCH,2008-12-10,2008,345,0.1
ALB,2008-12-10,2008,345,0.0
HAI,2008-12-10,2008,345,0.1
SCH,2008-12-11,2008,346,0.0
ALB,2008-12-11,2008,346,0.0
HAI,2008-12-11,2008,346,0.0
SCH,2008-12-12,2008,347,0.0
ALB,2008-12-12,2008,347,0.0
HAI,2008-12-12,2008,347,0.1
SCH,2008-12-13,2008,348,0.1
ALB,2008-12-13,2008,348,0.0
HAI,2008-12-13,2008,348,0.0
SCH,2008-12-14,2008,349,0.2
ALB,2008-12-14,2008,349,0.0
HAI,2008-12-14,2008,349,0.0
SCH,2008-12-15,2008,350,0.1
ALB,2008-12-15,2008,350,0.3
HAI,2008-12-15,2008,350,0.1
SCH,2008-12-16,2008,351,0.0
ALB,2008-12-16,2008,351,0.0
HAI,2008-12-16,2008,351,0.0
SCH,2008-12-17,2008,352,0.0
ALB,2008-12-17,2008,352,0.0
HAI,2008-12-17,2008,352,0.0
SCH,2008-12-18,2008,353,0.1
ALB,2008-12-18,2008,353,0.0
HAI,2008-12-18,2008,353,0.1
SCH,2008-12-19,2008,354,0.2
ALB,2008-12-19,2008,354,0.1
HAI,2008-12-19,2008,354,0.2
SCH,2008-12-20,2008,355,0.8
ALB,2008-12-20,2008,355,0.1
HAI,2008-12-20,2008,355,0.6
SCH,2008-12-21,2008,356,0.4
ALB,2008-12-21,2008,356,0.2
HAI,2008-12-21,2008,356,0.3
SCH,2008-12-22,2008,357,1.1
ALB,2008-12-22,2008,357,0.2
HAI,2008-12-22,2008,357,0.6
SCH,2008-12-23,2008,358,0.3
ALB,2008-12-23,2008,358,0.1
HAI,2008-12-23,2008,358,0.2
SCH,2008-12-24,2008,359,0.2
ALB,2008-12-24,2008,359,0.1
HAI,2008-12-24,2008,359,0.1
SCH,2008-12-25,2008,360,0.0
ALB,2008-12-25,2008,360,0.1
HAI,2008-12-25,2008,360,0.1
SCH,2008-12-26,2008,361,0.0
ALB,2008-12-26,2008,361,0.0
HAI,2008-12-26,2008,361,0.0
SCH,2008-12-27,2008,362,0.0
ALB,2008-12-27,2008,362,0.0
HAI,2008-12-27,2008,362,0.0
SCH,2008-12-28,2008,363,0.0
ALB,2008-12-28,2008,363,0.0
HAI,2008-12-28,2008,363,0.0
SCH,2008-12-29,2008,364,0.0
ALB,2008-12-29,2008,364,0.0
HAI,2008-12-29,2008,364,0.0
SCH,2008-12-30,2008,365,0.0
ALB,2008-12-30,2008,365,0.1
HAI,2008-12-30,2008,365,0.0
SCH,2008-12-31,2008,366,0.0
ALB,2008-12-31,2008,366,0.1
HAI,2008-12-31,2008,366,0.0
SCH,2009-01-01,2009,1,0.0
ALB,2009-01-01,2009,1,0.1
HAI,2009-01-01,2009,1,0.0
SCH,2009-01-02,2009,2,0.1
ALB,2009-01-02,2009,2,0.0
HAI,2009-01-02,2009,2,0.0
SCH,2009-01-03,2009,3,0.0
ALB,2009-01-03,2009,3,0.0
HAI,2009-01-03,2009,3,0.0
SCH,2009-01-04,2009,4,0.0
ALB,2009-01-04,2009,4,0.0
HAI,2009-01-04,2009,4,0.0
SCH,2009-01-05,2009,5,0.0
ALB,2009-01-05,2009,5,0.0
HAI,2009-01-05,2009,5,0.0
SCH,2009-01-06,2009,6,0.0
ALB,2009-01-06,2009,6,0.0
HAI,2009-01-06,2009,6,0.0
SCH,2009-01-07,2009,7,0.0
ALB,2009-01-07,2009,7,0.0
HAI,2009-01-07,2009,7,0.0
SCH,2009-01-08,2009,8,0.0
ALB,2009-01-08,2009,8,0.0
HAI,2009-01-08,2009,8,0.0
SCH,2009-01-09,2009,9,0.0
ALB,2009-01-09,2009,9,0.0
HAI,2009-01-09,2009,9,0.0
SCH,2009-01-10,2009,10,0.1
ALB,2009-01-10,2009,10,0.0
HAI,2009-01-10,2009,10,0.0
SCH,2009-01-11,2009,11,0.0
ALB,2009-01-11,2009,11,0.2
HAI,2009-01-11,2009,11,0.0
SCH,2009-01-12,2009,12,0.0
ALB,2009-01-12,2009,12,0.2
HAI,2009-01-12,2009,12,0.0
SCH,2009-01-13,2009,13,0.4
ALB,2009-01-13,2009,13,0.5
HAI,2009-01-13,2009,13,0.4
SCH,2009-01-14,2009,14,0.0
ALB,2009-01-14,2009,14,0.1
HAI,2009-01-14,2009,14,0.0
SCH,2009-01-15,2009,15,0.0
ALB,2009-01-15,2009,15,0.0
HAI,2009-01-15,2009,15,0.2
SCH,2009-01-16,2009,16,0.0
ALB,2009-01-16,2009,16,0.1
HAI,2009-01-16,2009,16,0.0
SCH,2009-01-17,2009,17,0.0
ALB,2009-01-17,2009,17,0.4
HAI,2009-01-17,2009,17,0.2
SCH,2009-01-18,2009,18,0.2
ALB,2009-01-18,2009,18,0.4
HAI,2009-01-18,2009,18,0.7
SCH,2009-01-19,2009,19,0.4
ALB,2009-01-19,2009,19,0.1
HAI,2009-01-19,2009,19,0.7
SCH,2009-01-20,2009,20,0.1
ALB,2009-01-20,2009,20,0.2
HAI,2009-01-20,2009,20,0.5
SCH,2009-01-21,2009,21,0.0
ALB,2009-01-21,2009,21,0.1
HAI,2009-01-21,2009,21,0.3
SCH,2009-01-22,2009,22,0.0
ALB,2009-01-22,2009,22,0.0
HAI,2009-01-22,2009,22,0.6
SCH,2009-01-23,2009,23,0.1
ALB,2009-01-23,2009,23,0.4
HAI,2009-01-23,2009,23,0.9
SCH,2009-01-24,2009,24,0.2
ALB,2009-01-24,2009,24,0.4
HAI,2009-01-24,2009,24,0.8
SCH,2009-01-25,2009,25,0.1
ALB,2009-01-25,2009,25,0.6
HAI,2009-01-25,2009,25,0.5
SCH,2009-01-26,2009,26,0.0
ALB,2009-01-26,2009,26,0.3
HAI,2009-01-26,2009,26,0.0
SCH,2009-01-27,2009,27,0.0
ALB,2009-01-27,2009,27,0.0
HAI,2009-01-27,2009,27,0.0
SCH,2009-01-28,2009,28,0.0
ALB,2009-01-28,2009,28,0.0
HAI,2009-01-28,2009,28,0.0
SCH,2009-01-29,2009,29,0.0
ALB,2009-01-29,2009,29,0.0
HAI,2009-01-29,2009,29,0.0
SCH,2009-01-30,2009,30,0.0
ALB,2009-01-30,2009,30,0.0
HAI,2009-01-30,2009,30,0.0
SCH,2009-01-31,2009,31,0.1
ALB,2009-01-31,2009,31,0.0
HAI,2009-01-31,2009,31,0.0
SCH,2009-02-01,2009,32,0.0
ALB,2009-02-01,2009,32,0.0
HAI,2009-02-01,2009,32,0.0
SCH,2009-02-02,2009,33,0.2
ALB,2009-02-02,2009,33,0.2
HAI,2009-02-02,2009,33,0.2
SCH,2009-02-03,2009,34,0.4
ALB,2009-02-03,2009,34,0.3
HAI,2009-02-03,2009,34,0.2
SCH,2009-02-04,2009,35,0.0
ALB,2009-02-04,2009,35,0.3
HAI,2009-02-04,2009,35,0.1
SCH,2009-02-05,2009,36,0.4
ALB,2009-02-05,2009,36,0.7
HAI,2009-02-05,2009,36,0.3
SCH,2009-02-06,2009,37,0.2
ALB,2009-02-06,2009,37,0.4
HAI,2009-02-06,2009,37,0.4
SCH,2009-02-07,2009,38,0.0
ALB,2009-02-07,2009,38,0.2
HAI,2009-02-07,2009,38,0.2
SCH,2009-02-08,2009,39,0.4
ALB,2009-02-08,2009,39,0.0
HAI,2009-02-08,2009,39,0.7
SCH,2009-02-09,2009,40,0.4
ALB,2009-02-09,2009,40,0.3
HAI,2009-02-09,2009,40,0.5
SCH,2009-02-10,2009,41,0.3
ALB,2009-02-10,2009,41,1.3
HAI,2009-02-10,2009,41,0.9
SCH,2009-02-11,2009,42,0.8
ALB,2009-02-11,2009,42,0.0
HAI,2009-02-11,2009,42,0.7
SCH,2009-02-12,2009,43,0.0
ALB,2009-02-12,2009,43,0.0
HAI,2009-02-12,2009,43,0.3
SCH,2009-02-13,2009,44,0.5
ALB,2009-02-13,2009,44,0.0
HAI,2009-02-13,2009,44,0.3
SCH,2009-02-14,2009,45,0.0
ALB,2009-02-14,2009,45,0.0
HAI,2009-02-14,2009,45,0.0
SCH,2009-02-15,2009,46,0.1
ALB,2009-02-15,2009,46,0.0
HAI,2009-02-15,2009,46,0.0
SCH,2009-02-16,2009,47,0.2
ALB,2009-02-16,2009,47,0.0
HAI,2009-02-16,2009,47,0.2
SCH,2009-02-17,2009,48,0.0
ALB,2009-02-17,2009,48,0.2
HAI,2009-02-17,2009,48,0.0
SCH,2009-02-18,2009,49,0.0
ALB,2009-02-18,2009,49,0.0
HAI,2009-02-18,2009,49,0.0
SCH,2009-02-19,2009,50,0.2
ALB,2009-02-19,2009,50,0.0
HAI,2009-02-19,2009,50,0.3
SCH,2009-02-20,2009,51,0.3
ALB,2009-02-20,2009,51,0.0
HAI,2009-02-20,2009,51,0.2
SCH,2009-02-21,2009,52,0.0
ALB,2009-02-21,2009,52,0.2
HAI,2009-02-21,2009,52,0.4
SCH,2009-02-22,2009,53,0.5
ALB,2009-02-22,2009,53,0.2
HAI,2009-02-22,2009,53,0.4
SCH,2009-02-23,2009,54,0.5
ALB,2009-02-23,2009,54,0.3
HAI,2009-02-23,2009,54,0.3
SCH,2009-02-24,2009,55,0.4
ALB,2009-02-24,2009,55,0.0
HAI,2009-02-24,2009,55,0.5
SCH,2009-02-25,2009,56,0.3
ALB,2009-02-25,2009,56,0.4
HAI,2009-02-25,2009,56,0.9
SCH,2009-02-26,2009,57,0.8
ALB,2009-02-26,2009,57,0.3
HAI,2009-02-26,2009,57,0.7
SCH,2009-02-27,2009,58,1.1
ALB,2009-02-27,2009,58,0.5
HAI,2009-02-27,2009,58,0.4
SCH,2009-02-28,2009,59,0.9
ALB,2009-02-28,2009,59,0.9
HAI,2009-02-28,2009,59,0.4
SCH,2009-03-01,2009,60,0.9
ALB,2009-03-01,2009,60,0.9
HAI,2009-03-01,2009,60,0.5
SCH,2009-03-02,2009,61,0.4
ALB,2009-03-02,2009,61,0.3
HAI,2009-03-02,2009,61,0.3
SCH,2009-03-03,2009,62,0.6
ALB,2009-03-03,2009,62,0.3
HAI,2009-03-03,2009,62,0.9
SCH,2009-03-04,2009,63,0.5
ALB,2009-03-04,2009,63,0.2
HAI,2009-03-04,2009,63,1.1
SCH,2009-03-05,2009,64,0.8
ALB,2009-03-05,2009,64,0.2
HAI,2009-03-05,2009,64,0.1
SCH,2009-03-06,2009,65,0.3
ALB,2009-03-06,2009,65,0.3
HAI,2009-03-06,2009,65,0.1
SCH,2009-03-07,2009,66,0.2
ALB,2009-03-07,2009,66,0.7
HAI,2009-03-07,2009,66,0.4
SCH,2009-03-08,2009,67,0.4
ALB,2009-03-08,2009,67,0.4
HAI,2009-03-08,2009,67,0.4
SCH,2009-03-09,2009,68,0.8
ALB,2009-03-09,2009,68,0.9
HAI,2009-03-09,2009,68,0.9
SCH,2009-03-10,2009,69,1.0
ALB,2009-03-10,2009,69,0.6
HAI,2009-03-10,2009,69,0.6
SCH,2009-03-11,2009,70,0.5
ALB,2009-03-11,2009,70,0.6
HAI,2009-03-11,2009,70,0.8
SCH,2009-03-12,2009,71,0.5
ALB,2009-03-12,2009,71,0.4
HAI,2009-03-12,2009,71,0.2
SCH,2009-03-13,2009,72,0.7
ALB,2009-03-13,2009,72,0.3
HAI,2009-03-13,2009,72,1.2
SCH,2009-03-14,2009,73,1.2
ALB,2009-03-14,2009,73,1.0
HAI,2009-03-14,2009,73,1.1
SCH,2009-03-15,2009,74,0.7
ALB,2009-03-15,2009,74,0.6
HAI,2009-03-15,2009,74,0.6
SCH,2009-03-16,2009,75,0.7
ALB,2009-03-16,2009,75,0.6
HAI,2009-03-16,2009,75,0.5
SCH,2009-03-17,2009,76,2.2
ALB,2009-03-17,2009,76,1.0
HAI,2009-03-17,2009,76,0.9
SCH,2009-03-18,2009,77,1.8
ALB,2009-03-18,2009,77,1.5
HAI,2009-03-18,2009,77,1.3
SCH,2009-03-19,2009,78,1.9
ALB,2009-03-19,2009,78,1.0
HAI,2009-03-19,2009,78,0.9
SCH,2009-03-20,2009,79,0.9
ALB,2009-03-20,2009,79,0.0
HAI,2009-03-20,2009,79,1.3
SCH,2009-03-21,2009,80,1.7
ALB,2009-03-21,2009,80,0.7
HAI,2009-03-21,2009,80,1.5
SCH,2009-03-22,2009,81,0.8
ALB,2009-03-22,2009,81,1.3
HAI,2009-03-22,2009,81,0.8
SCH,2009-03-23,2009,82,1.2
ALB,2009-03-23,2009,82,1.1
HAI,2009-03-23,2009,82,1.0
SCH,2009-03-24,2009,83,0.8
ALB,2009-03-24,2009,83,0.9
HAI,2009-03-24,2009,83,1.2
SCH,2009-03-25,2009,84,1.3
ALB,2009-03-25,2009,84,0.3
HAI,2009-03-25,2009,84,0.2
SCH,2009-03-26,2009,85,0.9
ALB,2009-03-26,2009,85,0.7
HAI,2009-03-26,2009,85,0.6
SCH,2009-03-27,2009,86,1.3
ALB,2009-03-27,2009,86,0.7
HAI,2009-03-27,2009,86,1.1
SCH,2009-03-28,2009,87,1.5
ALB,2009-03-28,2009,87,0.5
HAI,2009-03-28,2009,87,1.1
SCH,2009-03-29,2009,88,1.0
ALB,2009-03-29,2009,88,0.4
HAI,2009-03-29,2009,88,0.9
SCH,2009-03-30,2009,89,0.5
ALB,2009-03-30,2009,89,0.8
HAI,2009-03-30,2009,89,1.2
SCH,2009-03-31,2009,90,2.1
ALB,2009-03-31,2009,90,1.0
HAI,2009-03-31,2009,90,1.9
SCH,2009-04-01,2009,91,1.8
ALB,2009-04-01,2009,91,0.7
HAI,2009-04-01,2009,91,2.5
SCH,2009-04-02,2009,92,2.8
ALB,2009-04-02,2009,92,2.2
HAI,2009-04-02,2009,92,2.7
SCH,2009-04-03,2009,93,2.6
ALB,2009-04-03,2009,93,1.7
HAI,2009-04-03,2009,93,2.7
SCH,2009-04-04,2009,94,3.1
ALB,2009-04-04,2009,94,0.9
HAI,2009-04-04,2009,94,2.0
SCH,2009-04-05,2009,95,1.6
ALB,2009-04-05,2009,95,1.5
HAI,2009-04-05,2009,95,1.5
SCH,2009-04-06,2009,96,2.2
ALB,2009-04-06,2009,96,2.5
HAI,2009-04-06,2009,96,1.9
SCH,2009-04-07,2009,97,2.5
ALB,2009-04-07,2009,97,1.8
HAI,2009-04-07,2009,97,2.8
SCH,2009-04-08,2009,98,2.6
ALB,2009-04-08,2009,98,1.6
HAI,2009-04-08,2009,98,2.4
SCH,2009-04-09,2009,99,2.5
ALB,2009-04-09,2009,99,2.8
HAI,2009-04-09,2009,99,1.9
SCH,2009-04-10,2009,100,3.4
ALB,2009-04-10,2009,100,3.6
HAI,2009-04-10,2009,100,2.9
SCH,2009-04-11,2009,101,3.6
ALB,2009-04-11,2009,101,3.4
HAI,2009-04-11,2009,101,3.1
SCH,2009-04-12,2009,102,2.6
ALB,2009-04-12,2009,102,3.2
HAI,2009-04-12,2009,102,3.2
SCH,2009-04-13,2009,103,2.9
ALB,2009-04-13,2009,103,3.2
HAI,2009-04-13,2009,103,3.0
SCH,2009-04-14,2009,104,3.2
ALB,2009-04-14,2009,104,2.6
HAI,2009-04-14,2009,104,3.2
SCH,2009-04-15,2009,105,3.7
ALB,2009-04-15,2009,105,3.9
HAI,2009-04-15,2009,105,2.2
SCH,2009-04-16,2009,106,3.9
ALB,2009-04-16,2009,106,1.9
HAI,2009-04-16,2009,106,2.9
SCH,2009-04-17,2009,107,3.5
ALB,2009-04-17,2009,107,1.5
HAI,2009-04-17,2009,107,0.2
SCH,2009-04-18,2009,108,3.3
ALB,2009-04-18,2009,108,1.2
HAI,2009-04-18,2009,108,0.6
SCH,2009-04-19,2009,109,3.1
ALB,2009-04-19,2009,109,3.1
HAI,2009-04-19,2009,109,1.4
SCH,2009-04-20,2009,110,2.9
ALB,2009-04-20,2009,110,2.9
HAI,2009-04-20,2009,110,2.9
SCH,2009-04-21,2009,111,3.0
ALB,2009-04-21,2009,111,3.0
HAI,2009-04-21,2009,111,3.3
SCH,2009-04-22,2009,112,1.8
ALB,2009-04-22,2009,112,2.8
